task,model,is_inst,threshold_fitted,threshold,accuracy,bench_hash,num_shots,prompt_format,prompt_connector,prompt_granularity,prompt_feature_order,eval_results_path,predictions_path
ACSIncome,Qwen--Qwen2.5-7B-Instruct,1,0,0.5,0.6321237608891559,346020776,10,comma,is,low,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-346020776/results.bench-346020776.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-346020776/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-7B-Instruct,1,0,0.5,0.6321237608891559,1272709224,10,comma,=,low,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-1272709224/results.bench-1272709224.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-1272709224/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-7B-Instruct,1,0,0.5,0.6321237608891559,3366132276,10,text,is,low,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-3366132276/results.bench-3366132276.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-3366132276/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-7B-Instruct,1,0,0.5,0.6321237608891559,531065521,10,bullet,:,original, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-531065521/results.bench-531065521.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-531065521/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-7B-Instruct,1,0,0.5,0.6321237608891559,4035640824,10,comma,:,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-4035640824/results.bench-4035640824.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-7B-Instruct/Qwen--Qwen2.5-7B-Instruct_task-ACSIncome/Qwen--Qwen2.5-7B-Instruct_bench-4035640824/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.054773082942097026,0.5154821267647942,3315904438,10,text,is,low,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3315904438/results.bench-3315904438.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1611869647/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.051908035079402705,0.5124001201562031,3342201599,10,text,is,low,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3342201599/results.bench-3342201599.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-965694131/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.032948583420776494,0.3679723640732953,3999883704,10,bullet,=,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3999883704/results.bench-3999883704.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-839492537/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06005907449950771,0.5044758185641334,4076075066,10,text,=,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-4076075066/results.bench-4076075066.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-871296743/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04220689655172414,0.3753259237008111,176641251,10,comma,:,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-176641251/results.bench-176641251.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3643406144/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.03532277710109622,0.3743466506458396,2310995450,10,bullet,:,low,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2310995450/results.bench-2310995450.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2086146561/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.053565560302333226,0.45240012015620307,113381674,10,text,=,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-113381674/results.bench-113381674.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3078763254/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.038397328881469114,0.3680384499849805,2290491590,10,text,=,low,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2290491590/results.bench-2290491590.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3435307680/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.0461750516884907,0.46678882547311507,1569070263,10,bullet,=,original,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1569070263/results.bench-1569070263.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-992265891/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04352699420885485,0.41557825172724544,2814987741,10,text,=,original,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2814987741/results.bench-2814987741.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1571433555/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.03840939900587438,0.36782817662961853,3426008412,10,comma,is,low,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3426008412/results.bench-3426008412.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2937800746/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.056742815033161385,0.580330429558426,1267338548,10,text,=,original,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1267338548/results.bench-1267338548.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2096779766/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04484181568088033,0.46192249924902373,3237140494,10,text,is,original,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3237140494/results.bench-3237140494.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-901177474/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05009276437847866,0.4430099128867528,1026843393,10,text,is,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1026843393/results.bench-1026843393.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2879529862/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.039544807965860594,0.37417242415139684,2375431012,10,bullet,is,low,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2375431012/results.bench-2375431012.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2802966559/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06940674680108569,0.4991348753379393,2123362829,10,comma,is,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2123362829/results.bench-2123362829.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3468483192/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.07164835164835165,0.6302733553619706,4032262501,10,text,:,original, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-4032262501/results.bench-4032262501.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2871964123/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.052100840336134456,0.4685851607089216,3150683450,10,comma,is,original,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3150683450/results.bench-3150683450.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3978198396/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.055184534270650266,0.4733373385401021,2368598621,10,comma,is,original,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2368598621/results.bench-2368598621.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1611416538/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.03948772678762007,0.3693121057374587,2573399745,10,bullet,is,low,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2573399745/results.bench-2573399745.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1712820961/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05657805044308112,0.46036046860919194,162251446,10,text,=,original,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-162251446/results.bench-162251446.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1591062912/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05346187554776512,0.6109702613397416,125219702,10,bullet,is,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-125219702/results.bench-125219702.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2393704943/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.03967855349070819,0.4135956743766897,3812408247,10,bullet,is,original, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3812408247/results.bench-3812408247.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1818716337/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.037258418011556084,0.36810453589666564,1291268753,10,comma,:,low,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1291268753/results.bench-1291268753.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-211050319/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.047504509921828024,0.5196755782517273,2439793284,10,bullet,=,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2439793284/results.bench-2439793284.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3439286511/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06156405990016639,0.48758185641333734,2536025064,10,text,=,original, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2536025064/results.bench-2536025064.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-245055246/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.0363537710255019,0.3672754580955242,447591930,10,text,:,original,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-447591930/results.bench-447591930.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1013645626/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04206613187243201,0.371462901772304,2673403661,10,bullet,is,low,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2673403661/results.bench-2673403661.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1604759373/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.03515290082880823,0.38150796034845297,986427282,10,bullet,=,low,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-986427282/results.bench-986427282.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3234107818/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05169340463458111,0.4806788825473115,2880127993,10,text,is,low,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2880127993/results.bench-2880127993.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2201940807/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.031227651966626937,0.3714388705316912,771760051,10,bullet,=,low,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-771760051/results.bench-771760051.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3978031518/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06746031746031746,0.6062300991288675,819152312,10,comma,=,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-819152312/results.bench-819152312.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-227020075/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06776859504132231,0.6125262841694202,1536251412,10,text,is,low,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1536251412/results.bench-1536251412.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2214785959/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05845181674565561,0.4937819164914389,2506295207,10,text,is,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2506295207/results.bench-2506295207.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2372507252/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.051685393258426963,0.5724421748272754,1312524523,10,bullet,:,original, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1312524523/results.bench-1312524523.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3498686432/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04467499470675418,0.3678341844397717,3078355653,10,comma,is,low, reversed,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3078355653/results.bench-3078355653.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1945928089/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06343283582089553,0.5656293181135477,4292591995,10,text,:,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-4292591995/results.bench-4292591995.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3899996899/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05824647455548743,0.5323039951937518,2881478594,10,comma,:,low,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2881478594/results.bench-2881478594.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-4110940401/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04743712193568927,0.5132291979573446,4159361717,10,bullet,:,original,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-4159361717/results.bench-4159361717.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2907892275/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.036187907394920206,0.3679122859717633,157037185,10,text,=,low,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-157037185/results.bench-157037185.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2817930774/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.033122629582806574,0.36883148092520274,1683330786,10,bullet,is,low,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1683330786/results.bench-1683330786.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-2859132765/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.0374331550802139,0.37610093121057375,3203980985,10,bullet,:,low,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3203980985/results.bench-3203980985.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1882290369/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.05185185185185185,0.4878582156803845,3732965445,10,bullet,is,original,rand 2,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3732965445/results.bench-3732965445.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-1916890969/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.06734788666976312,0.6303634725142685,3681400440,10,text,:,original,rand 3,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3681400440/results.bench-3681400440.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3636749232/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.07386066003143006,0.6263562631420847,4078881071,10,comma,is,original,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-4078881071/results.bench-4078881071.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3636368872/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.04487443392342528,0.43731450886151996,3443462823,10,bullet,:,original,rand 1,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3443462823/results.bench-3443462823.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-85545439/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
ACSIncome,Qwen--Qwen2.5-72B,0,1,0.03609226594301221,0.3678401922499249,3151995105,10,comma,=,low,default,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-3151995105/results.bench-3151995105.json,results/folktexts/10-variations/model-Qwen--Qwen2.5-72B/Qwen--Qwen2.5-72B_task-ACSIncome/Qwen--Qwen2.5-72B_bench-930124138/ACSIncome_full_seed-42_hash-1998608642.test_predictions.csv
